,AGE,AGECL,EDCL,FAMSTRUCT,KIDS,MARRIED,OCCAT1,OCCAT2,RACE,LIFECL,LF,INDCAT,EXPENSHILO,BNKRUPLAST5,FORECLLAST5,ASSET,FIN,RETEQ,ANYPEN,BUS,HOMEEQ,CURRPEN,IRAKH,DEBT,LATE,LATE60,HPAYDAY,RENT,PAYEDU1,PAYEDU2,PAYEDU3,PAYEDU4,PAYEDU5,PAYEDU6,PAYEDU7,KNOWL,SAVRES1,SAVRES4,SAVRES6,SAVRES7,SAVRES8,WSAVED,INCOME,INCCAT,SSRETINC,WAGEINC,NETWORTH,EMERGBORR,EMERGSAV,EMERGPSTP,EMERGCUT,EMERGWORK
21326,38,2,1,2,0,2,1,3,2,1,1,2,3,0,0,28150.0,3150,0.0,0,0,0,0,0,14800,1,0,0,890.0,60.0,0,0.0,0,0,0,0,7,0,0,0,1,0,2,30265.531062,1,0.0,30265.531062,13350.0,0,0,0,0,1
21327,38,2,1,2,0,2,1,3,2,1,1,2,3,0,0,28150.0,3150,0.0,0,0,0,0,0,14100,1,0,0,890.0,60.0,0,0.0,0,0,0,0,7,0,0,0,1,0,2,30265.531062,1,0.0,30265.531062,14050.0,0,0,0,0,1
21328,38,2,1,2,0,2,1,3,2,1,1,2,3,0,0,28150.0,3150,0.0,0,0,0,0,0,16800,1,0,0,890.0,60.0,0,0.0,0,0,0,0,7,0,0,0,1,0,2,31346.442886,2,0.0,30265.531062,11350.0,0,0,0,0,1
21329,38,2,1,2,0,2,1,3,2,1,1,2,3,0,0,28150.0,3150,0.0,0,0,0,0,0,16800,1,0,0,890.0,60.0,0,0.0,0,0,0,0,7,0,0,0,1,0,2,30265.531062,1,0.0,30265.531062,11350.0,0,0,0,0,1
21330,52,3,3,4,2,1,1,1,2,3,1,1,3,0,0,1602000.0,1188000,330000.0,1,0,236000,0,0,63150,0,0,0,0.0,0.0,0,0.0,0,0,0,0,10,0,0,1,0,0,3,205373.24649,5,0.0,205373.24649,1538850.0,0,1,0,0,0
21331,52,3,3,4,2,1,1,1,2,3,1,1,3,0,0,1568000.0,1188000,330000.0,1,0,236000,0,0,62150,0,0,0,0.0,0.0,0,0.0,0,0,0,0,10,0,0,1,0,0,3,205373.24649,5,0.0,205373.24649,1505850.0,0,1,0,0,0
21332,52,3,3,4,2,1,1,1,2,3,1,1,3,0,0,1572000.0,1188000,330000.0,1,0,236000,0,0,60150,0,0,0,0.0,0.0,0,0.0,0,0,0,0,10,0,0,1,0,0,3,205373.24649,5,0.0,205373.24649,1511850.0,0,1,0,0,0
21333,52,3,3,4,2,1,1,1,2,3,1,1,3,0,0,1562000.0,1188000,330000.0,1,0,236000,0,0,61150,0,0,0,0.0,0.0,0,0.0,0,0,0,0,10,0,0,1,0,0,3,205373.24649,5,0.0,205373.24649,1500850.0,0,1,0,0,0
21334,52,3,3,4,2,1,1,1,2,3,1,1,3,0,0,1602000.0,1188000,330000.0,1,0,236000,0,0,61150,0,0,0,0.0,0.0,0,0.0,0,0,0,0,10,0,0,1,0,0,3,205373.24649,5,0.0,205373.24649,1540850.0,0,1,0,0,0
21335,57,4,4,4,1,1,2,1,1,5,1,2,3,0,0,32189000.0,9050000,2327500.0,1,18000000,3000000,0,750000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,10,0,0,1,0,0,3,3307590.1804,6,0.0,324273.54709,32189000.0,0,1,0,0,0
21336,57,4,4,4,1,1,2,1,1,5,1,2,3,0,0,32188000.0,9050000,2327500.0,1,18000000,3000000,0,750000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,10,0,0,1,0,0,3,3307590.1804,6,0.0,324273.54709,32188000.0,0,1,0,0,0
21337,57,4,4,4,1,1,2,1,1,5,1,2,3,0,0,32190000.0,9050000,2327500.0,1,18000000,3000000,0,750000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,10,0,0,1,0,0,3,3296781.0621,6,0.0,324273.54709,32190000.0,0,1,0,0,0
21338,57,4,4,4,1,1,2,1,1,5,1,2,3,0,0,32190000.0,9050000,2327500.0,1,18000000,3000000,0,750000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,10,0,0,1,0,0,3,3296781.0621,6,0.0,324273.54709,32190000.0,0,1,0,0,0
21339,57,4,4,4,1,1,2,1,1,5,1,2,3,0,0,32188000.0,9050000,2327500.0,1,18000000,3000000,0,750000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,10,0,0,1,0,0,3,3307590.1804,6,0.0,324273.54709,32188000.0,0,1,0,0,0
21340,52,3,1,1,2,2,1,1,3,4,1,2,1,0,0,56200.0,1000,0.0,0,0,50000,0,0,1000,0,0,0,700.0,0.0,0,0.0,0,0,0,0,7,0,0,1,0,0,3,32427.354709,2,0.0,32427.354709,55200.0,0,0,0,0,1
21341,52,3,1,1,2,2,1,1,3,4,1,2,1,0,0,56200.0,1000,0.0,0,0,50000,0,0,1000,0,0,0,700.0,0.0,0,0.0,0,0,0,0,7,0,0,1,0,0,3,32427.354709,2,0.0,32427.354709,55200.0,0,0,0,0,1
21342,52,3,1,1,2,2,1,1,3,4,1,2,1,0,0,56200.0,1000,0.0,0,0,50000,0,0,1000,0,0,0,700.0,0.0,0,0.0,0,0,0,0,7,0,0,1,0,0,3,32427.354709,2,0.0,32427.354709,55200.0,0,0,0,0,1
21343,52,3,1,1,2,2,1,1,3,4,1,2,1,0,0,56200.0,1000,0.0,0,0,50000,0,0,1000,0,0,0,700.0,0.0,0,0.0,0,0,0,0,7,0,0,1,0,0,3,32427.354709,2,0.0,32427.354709,55200.0,0,0,0,0,1
21344,52,3,1,1,2,2,1,1,3,4,1,2,1,0,0,56200.0,1000,0.0,0,0,50000,0,0,1000,0,0,0,700.0,0.0,0,0.0,0,0,0,0,7,0,0,1,0,0,3,32427.354709,2,0.0,32427.354709,55200.0,0,0,0,0,1
21345,44,2,2,4,1,1,1,1,1,3,1,2,3,0,0,211480.0,3980,2900.0,1,0,46000,0,0,158000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,0,1,0,2,42155.561122,2,0.0,42155.561122,53480.0,0,0,0,0,1
21346,44,2,2,4,1,1,1,1,1,3,1,2,3,0,0,216680.0,3980,2900.0,1,0,46000,0,0,158000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,0,1,0,2,42155.561122,2,0.0,42155.561122,58680.0,0,0,0,0,1
21347,44,2,2,4,1,1,1,1,1,3,1,2,3,0,0,210980.0,3980,2900.0,1,0,46000,0,0,158000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,0,1,0,2,42155.561122,2,0.0,42155.561122,52980.0,0,0,0,0,1
21348,44,2,2,4,1,1,1,1,1,3,1,2,3,0,0,216780.0,3980,2900.0,1,0,46000,0,0,158000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,0,1,0,2,42155.561122,2,0.0,42155.561122,58780.0,0,0,0,0,1
21349,44,2,2,4,1,1,1,1,1,3,1,2,3,0,0,212480.0,3980,2900.0,1,0,46000,0,0,158000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,0,1,0,2,42155.561122,2,0.0,42155.561122,54480.0,0,0,0,0,1
21350,49,3,4,4,3,1,2,1,1,3,1,1,3,0,0,11015500.0,996500,729000.0,1,7400000,1300000,0,130000,700000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,9,0,0,1,0,0,2,995519.78958,6,0.0,181593.18637,10315500.0,0,1,0,0,0
21351,49,3,4,4,3,1,2,1,1,3,1,1,3,0,0,10977500.0,958500,691000.0,1,7400000,1300000,0,130000,700000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,9,0,0,1,0,0,2,960930.61122,6,0.0,180512.27455,10277500.0,0,1,0,0,0
21352,49,3,4,4,3,1,2,1,1,3,1,1,3,0,0,11182500.0,1162500,895000.0,1,7400000,1300000,0,130000,700000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,9,0,0,1,0,0,2,757719.18838,6,0.0,172945.89178,10482500.0,0,1,0,0,0
21353,49,3,4,4,3,1,2,1,1,3,1,1,3,0,0,11011500.0,991500,724000.0,1,7400000,1300000,0,130000,700000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,9,0,0,1,0,0,2,990115.23046,6,0.0,174026.80361,10311500.0,0,1,0,0,0
21354,49,3,4,4,3,1,2,1,1,3,1,1,3,0,0,11417500.0,1397500,1130000.0,1,7400000,1300000,0,130000,700000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,9,0,0,1,0,0,2,994438.87776,6,0.0,178350.4509,10717500.0,0,1,0,0,0
21355,65,5,4,4,2,1,3,4,1,6,0,4,2,0,0,8500.0,200,0.0,0,0,0,0,0,3300,1,0,1,1200.0,0.0,0,0.0,0,0,0,0,9,0,0,0,1,0,2,35670.09018,2,11890.03006,24860.971944,5200.0,0,0,1,0,0
21356,65,5,4,4,2,1,3,4,1,6,0,4,2,0,0,8500.0,200,0.0,0,0,0,0,0,5000,1,0,1,1200.0,0.0,0,0.0,0,0,0,0,9,0,0,0,1,0,2,36751.002004,2,11890.03006,24860.971944,3500.0,0,0,1,0,0
21357,65,5,4,4,2,1,3,4,1,6,0,4,2,0,0,8500.0,200,0.0,0,0,0,0,0,4800,1,0,1,1200.0,0.0,0,0.0,0,0,0,0,9,0,0,0,1,0,2,35670.09018,2,10809.118236,24860.971944,3700.0,0,0,1,0,0
21358,65,5,4,4,2,1,3,4,1,6,0,4,2,0,0,8500.0,200,0.0,0,0,0,0,0,3300,1,0,1,1200.0,0.0,0,0.0,0,0,0,0,9,0,0,0,1,0,2,35670.09018,2,11890.03006,24860.971944,5200.0,0,0,1,0,0
21359,65,5,4,4,2,1,3,4,1,6,0,4,2,0,0,8500.0,200,0.0,0,0,0,0,0,5000,1,0,1,1200.0,0.0,0,0.0,0,0,0,0,9,0,0,0,1,0,2,36751.002004,2,10809.118236,24860.971944,3500.0,0,0,1,0,0
21360,69,5,4,5,0,1,1,1,1,5,1,2,3,0,0,416400.0,89400,5915.0,1,0,148000,0,9100,166500,0,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,0,1,0,3,112414.82966,4,92958.416834,19456.412826,249900.0,0,1,0,0,0
21361,69,5,4,5,0,1,1,1,1,5,1,2,3,0,0,416400.0,89400,5915.0,1,0,148000,0,9100,166500,0,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,0,1,0,3,112414.82966,4,92958.416834,19456.412826,249900.0,0,1,0,0,0
21362,69,5,4,5,0,1,1,1,1,5,1,2,3,0,0,416400.0,89400,5915.0,1,0,148000,0,9100,166500,0,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,0,1,0,3,112414.82966,4,92958.416834,19456.412826,249900.0,0,1,0,0,0
21363,69,5,4,5,0,1,1,1,1,5,1,2,3,0,0,416400.0,89400,5915.0,1,0,148000,0,9100,166500,0,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,0,1,0,3,112414.82966,4,92958.416834,19456.412826,249900.0,0,1,0,0,0
21364,69,5,4,5,0,1,1,1,1,5,1,2,3,0,0,416400.0,89400,5915.0,1,0,148000,0,9100,166500,0,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,0,1,0,3,112414.82966,4,92958.416834,19456.412826,249900.0,0,1,0,0,0
21365,27,1,4,2,0,2,2,1,2,1,1,2,3,0,0,4121.0,3921,0.0,0,200,0,0,0,77270,0,0,0,1300.0,0.0,150,0.0,0,0,0,0,7,0,0,1,0,0,2,99443.887776,4,0.0,51883.767535,-73149.0,0,0,0,0,1
21366,27,1,4,2,0,2,2,1,2,1,1,2,3,0,0,4011.0,3811,0.0,0,200,0,0,0,78270,0,0,0,1300.0,0.0,150,0.0,0,0,0,0,7,0,0,1,0,0,2,99443.887776,4,0.0,51883.767535,-74259.0,0,0,0,0,1
21367,27,1,4,2,0,2,2,1,2,1,1,2,3,0,0,4011.0,3811,0.0,0,200,0,0,0,78270,0,0,0,1400.0,0.0,150,0.0,0,0,0,0,7,0,0,1,0,0,2,99443.887776,4,0.0,51883.767535,-74259.0,0,0,0,0,1
21368,27,1,4,2,0,2,2,1,2,1,1,2,3,0,0,4021.0,3821,0.0,0,200,0,0,0,77270,0,0,0,1300.0,0.0,150,0.0,0,0,0,0,7,0,0,1,0,0,2,99443.887776,4,0.0,51883.767535,-73249.0,0,0,0,0,1
21369,27,1,4,2,0,2,2,1,2,1,1,2,3,0,0,4011.0,3811,0.0,0,200,0,0,0,77270,0,0,0,1300.0,0.0,150,0.0,0,0,0,0,7,0,0,1,0,0,2,99443.887776,4,0.0,52964.679359,-73259.0,0,0,0,0,1
21370,48,3,4,1,2,2,1,2,1,4,1,2,3,0,0,331600.0,15700,0.0,0,0,256000,0,0,175000,1,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,1,0,0,3,41074.649299,2,0.0,36751.002004,156600.0,0,0,1,0,0
21371,48,3,4,1,2,2,1,2,1,4,1,2,3,0,0,328190.0,15700,0.0,0,0,256000,0,0,175100,1,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,1,0,0,3,41074.649299,2,0.0,36751.002004,153090.0,0,0,1,0,0
21372,48,3,4,1,2,2,1,2,1,4,1,2,3,0,0,330600.0,16700,0.0,0,0,256000,0,0,175100,1,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,1,0,0,3,41074.649299,2,0.0,36751.002004,155500.0,0,0,1,0,0
21373,48,3,4,1,2,2,1,2,1,4,1,2,3,0,0,331200.0,16700,0.0,0,0,256000,0,0,175000,1,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,1,0,0,3,41074.649299,2,0.0,36751.002004,156200.0,0,0,1,0,0
21374,48,3,4,1,2,2,1,2,1,4,1,2,3,0,0,331200.0,13700,0.0,0,0,256000,0,0,175000,1,0,0,0.0,0.0,0,0.0,0,0,0,0,8,0,0,1,0,0,3,41074.649299,2,0.0,36751.002004,156200.0,0,0,1,0,0
21375,63,4,4,5,0,1,2,1,4,5,1,1,1,0,0,141739000.0,12219000,725500.0,1,68020000,9698000,0,0,11819000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,9,0,0,0,1,0,3,5004621.7435,6,0.0,285360.72144,129920000.0,0,1,0,0,0
21376,63,4,4,5,0,1,2,1,4,5,1,1,1,0,0,179292000.0,32672000,698500.0,1,85520000,9723000,0,0,16717000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,9,0,0,0,1,0,3,5220804.1082,6,0.0,266985.22044,162575000.0,0,1,0,0,0
21377,63,4,4,5,0,1,2,1,4,5,1,1,1,0,0,149317000.0,9466000,1995500.0,1,78150000,9696000,0,0,16702000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,9,0,0,0,1,0,3,5577505.01,6,0.0,286441.63327,132615000.0,0,1,0,0,0
21378,63,4,4,5,0,1,2,1,4,5,1,1,1,0,0,154425000.0,27107000,1666500.0,1,77100000,9717000,0,0,283000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,9,0,0,0,1,0,3,6290906.8136,6,0.0,254014.27856,154142000.0,0,1,0,0,0
21379,63,4,4,5,0,1,2,1,4,5,1,1,1,0,0,168938000.0,33518000,870000.0,1,73720000,9720000,0,0,18050000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,9,0,0,0,1,0,3,6712462.4248,6,0.0,268066.13226,150888000.0,0,1,0,0,0
21380,36,2,4,4,1,1,1,1,1,3,1,2,1,0,0,995000.0,995000,150000.0,1,0,0,0,65000,50000,0,0,0,6500.0,1300.0,0,0.0,0,0,0,0,8,0,0,0,0,0,3,711239.97996,6,0.0,707997.24449,945000.0,0,1,0,0,0
21381,36,2,4,4,1,1,1,1,1,3,1,2,1,0,0,843000.0,843000,154000.0,1,0,0,0,69000,50000,0,0,0,6500.0,1200.0,0,0.0,0,0,0,0,8,0,0,0,0,0,3,712320.89178,6,0.0,707997.24449,793000.0,0,1,0,0,0
21382,36,2,4,4,1,1,1,1,1,3,1,2,1,0,0,829000.0,829000,155000.0,1,0,0,0,70000,50000,0,0,0,6600.0,1000.0,0,0.0,0,0,0,0,8,0,0,0,0,0,3,712320.89178,6,0.0,707997.24449,779000.0,0,1,0,0,0
21383,36,2,4,4,1,1,1,1,1,3,1,2,1,0,0,1086000.0,1086000,147000.0,1,0,0,0,62000,50000,0,0,0,6600.0,1100.0,0,0.0,0,0,0,0,8,0,0,0,0,0,3,714482.71543,6,0.0,707997.24449,1036000.0,0,1,0,0,0
21384,36,2,4,4,1,1,1,1,1,3,1,2,1,0,0,821000.0,821000,147000.0,1,0,0,0,62000,50000,0,0,0,6600.0,2200.0,0,0.0,0,0,0,0,8,0,0,0,0,0,3,712320.89178,6,0.0,707997.24449,771000.0,0,1,0,0,0
21385,74,5,4,5,0,1,3,4,1,6,0,4,1,0,0,4981300.0,4005000,390500.0,0,0,730000,0,1590000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,10,0,0,1,0,0,2,437769.28858,6,191321.39279,59450.150301,4981300.0,0,1,0,0,0
21386,74,5,4,5,0,1,3,4,1,6,0,4,1,0,0,7955000.0,6925000,373000.0,0,0,730000,0,2590000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,10,0,0,1,0,0,2,439931.11222,6,194564.12826,59450.150301,7955000.0,0,1,0,0,0
21387,74,5,4,5,0,1,3,4,1,6,0,4,1,0,0,6377000.0,5405000,244000.0,0,0,730000,0,1490000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,10,0,0,1,0,0,2,357781.81363,6,112414.82966,59450.150301,6377000.0,0,1,0,0,0
21388,74,5,4,5,0,1,3,4,1,6,0,4,1,0,0,6590000.0,5615000,376500.0,0,0,730000,0,3100000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,10,0,0,1,0,0,2,391290.08016,6,145923.09619,59450.150301,6590000.0,0,1,0,0,0
21389,74,5,4,5,0,1,3,4,1,6,0,4,1,0,0,5287000.0,4295000,758500.0,0,0,730000,0,1280000,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,10,0,0,1,0,0,2,369671.84369,6,124304.85972,59450.150301,5287000.0,0,1,0,0,0
21390,39,2,4,4,3,1,1,1,4,3,1,2,1,0,0,517400.0,95400,6400.0,1,0,26000,0,0,409200,0,0,0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,0,1,0,2,135113.97796,4,0.0,135113.97796,108200.0,0,1,0,0,0
21391,39,2,4,4,3,1,1,1,4,3,1,2,1,0,0,517400.0,95400,30000.0,1,0,26000,0,0,409200,0,0,0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,0,1,0,2,135113.97796,4,0.0,135113.97796,108200.0,0,1,0,0,0
21392,39,2,4,4,3,1,1,1,4,3,1,2,1,0,0,517400.0,95400,32300.0,1,0,26000,0,0,409200,0,0,0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,0,1,0,2,135113.97796,4,0.0,135113.97796,108200.0,0,1,0,0,0
21393,39,2,4,4,3,1,1,1,4,3,1,2,1,0,0,517400.0,95400,39500.0,1,0,26000,0,0,408200,0,0,0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,0,1,0,2,135113.97796,4,0.0,135113.97796,109200.0,0,1,0,0,0
21394,39,2,4,4,3,1,1,1,4,3,1,2,1,0,0,517400.0,95400,9800.0,1,0,26000,0,0,408200,0,0,0,0.0,0.0,0,0.0,0,0,0,0,7,0,0,0,1,0,2,135113.97796,4,0.0,135113.97796,109200.0,0,1,0,0,0
21395,42,2,3,2,0,2,1,1,5,1,1,2,1,0,0,589261.0,21161,21000.0,1,0,17000,0,0,567000,1,1,0,0.0,0.0,0,0.0,0,0,0,0,5,0,0,0,0,0,1,105929.35872,4,0.0,105929.35872,22261.0,0,0,0,0,0
21396,42,2,3,2,0,2,1,1,5,1,1,2,1,0,0,590251.0,21151,21000.0,1,0,17000,0,0,567000,1,1,0,0.0,0.0,0,0.0,0,0,0,0,5,0,0,0,0,0,1,105929.35872,4,0.0,105929.35872,23251.0,0,0,0,0,0
21397,42,2,3,2,0,2,1,1,5,1,1,2,1,0,0,656346.0,21146,21000.0,1,0,83000,0,0,567000,1,1,0,0.0,0.0,0,0.0,0,0,0,0,5,0,0,0,0,0,1,105929.35872,4,0.0,105929.35872,89346.0,0,0,0,0,0
21398,42,2,3,2,0,2,1,1,5,1,1,2,1,0,0,589246.0,21146,0.0,1,0,17000,0,0,566000,1,1,0,0.0,0.0,0,0.0,0,0,0,0,5,0,0,0,0,0,1,105929.35872,4,0.0,105929.35872,23246.0,0,0,0,0,0
21399,42,2,3,2,0,2,1,1,5,1,1,2,1,0,0,627261.0,20161,5000.0,1,0,55000,0,0,567000,1,1,0,0.0,0.0,0,0.0,0,0,0,0,5,0,0,0,0,0,1,105929.35872,4,0.0,105929.35872,60261.0,0,0,0,0,0
21400,73,5,2,3,0,2,3,4,1,6,0,4,3,0,0,409800.0,144800,0.0,0,0,250000,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,5,0,0,0,0,0,3,75663.827655,3,27022.795591,47560.12024,409800.0,0,1,0,0,0
21401,73,5,2,3,0,2,3,4,1,6,0,4,3,0,0,358500.0,93500,0.0,0,0,250000,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,5,0,0,0,0,0,3,75663.827655,3,27022.795591,48641.032064,358500.0,0,1,0,0,0
21402,73,5,2,3,0,2,3,4,1,6,0,4,3,0,0,470000.0,206000,0.0,0,0,250000,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,5,0,0,0,0,0,3,75663.827655,3,27022.795591,48641.032064,470000.0,0,1,0,0,0
21403,73,5,2,3,0,2,3,4,1,6,0,4,3,0,0,549000.0,284000,0.0,0,0,250000,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,5,0,0,0,0,0,3,75663.827655,3,27022.795591,48641.032064,549000.0,0,1,0,0,0
21404,73,5,2,3,0,2,3,4,1,6,0,4,3,0,0,303100.0,38100,0.0,0,0,250000,0,0,0,0,0,0,0.0,0.0,0,0.0,0,0,0,0,5,0,0,0,0,0,3,75663.827655,3,27022.795591,48641.032064,303100.0,0,1,0,0,0
21405,24,1,4,5,0,1,1,2,3,2,1,2,3,0,0,33300.0,12300,0.0,0,0,0,0,0,70000,0,0,0,1600.0,0.0,0,0.0,0,0,0,0,7,0,0,0,1,0,1,54045.591182,2,0.0,54045.591182,-36700.0,0,0,0,0,0
21406,24,1,4,5,0,1,1,2,3,2,1,2,3,0,0,34300.0,12300,0.0,0,0,0,0,0,70000,0,0,0,1600.0,0.0,0,0.0,0,0,0,0,7,0,0,0,1,0,1,54045.591182,2,0.0,54045.591182,-35700.0,0,0,0,0,0
21407,24,1,4,5,0,1,1,2,3,2,1,2,3,0,0,34300.0,12300,0.0,0,0,0,0,0,70000,0,0,0,1600.0,0.0,0,0.0,0,0,0,0,7,0,0,0,1,0,1,54045.591182,2,0.0,54045.591182,-35700.0,0,0,0,0,0
21408,24,1,4,5,0,1,1,2,3,2,1,2,3,0,0,35300.0,12300,0.0,0,0,0,0,0,70000,0,0,0,1600.0,0.0,0,0.0,0,0,0,0,7,0,0,0,1,0,1,54045.591182,2,0.0,54045.591182,-34700.0,0,0,0,0,0
21409,24,1,4,5,0,1,1,2,3,2,1,2,3,0,0,35300.0,12300,0.0,0,0,0,0,0,70000,0,0,0,1600.0,0.0,0,0.0,0,0,0,0,7,0,0,0,1,0,1,54045.591182,2,0.0,54045.591182,-34700.0,0,0,0,0,0
21410,79,6,4,5,0,1,3,4,1,6,0,4,3,0,0,424800.0,49500,4500.0,0,0,350000,0,34500,400,0,0,0,0.0,0.0,0,0.0,0,0,0,0,9,0,0,0,0,0,1,59666.332665,3,59666.332665,0.0,424400.0,0,0,0,0,0
21411,79,6,4,5,0,1,3,4,1,6,0,4,3,0,0,423800.0,49500,4500.0,0,0,350000,0,34500,400,0,0,0,0.0,0.0,0,0.0,0,0,0,0,9,0,0,0,0,0,1,59666.332665,3,59666.332665,0.0,423400.0,0,0,0,0,0
21412,79,6,4,5,0,1,3,4,1,6,0,4,3,0,0,423800.0,49500,4500.0,0,0,350000,0,34500,400,0,0,0,0.0,0.0,0,0.0,0,0,0,0,9,0,0,0,0,0,1,59666.332665,3,59666.332665,0.0,423400.0,0,0,0,0,0
21413,79,6,4,5,0,1,3,4,1,6,0,4,3,0,0,423700.0,49500,4500.0,0,0,350000,0,34500,400,0,0,0,0.0,0.0,0,0.0,0,0,0,0,9,0,0,0,0,0,1,60747.244489,3,59666.332665,0.0,423300.0,0,0,0,0,0
21414,79,6,4,5,0,1,3,4,1,6,0,4,3,0,0,423700.0,49400,4500.0,0,0,350000,0,34500,400,0,0,0,0.0,0.0,0,0.0,0,0,0,0,9,0,0,0,0,0,1,59666.332665,3,59666.332665,0.0,423300.0,0,0,0,0,0
21415,46,3,2,4,2,1,1,3,1,3,1,1,3,0,0,879740.0,344340,132950.0,1,0,188000,0,0,298000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,10,0,0,1,0,0,3,149165.83166,4,14051.853707,135113.97796,581740.0,0,0,0,0,1
21416,46,3,2,4,2,1,1,3,1,3,1,1,3,0,0,853840.0,317440,181100.0,1,0,188000,0,0,299000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,10,0,0,1,0,0,3,149165.83166,4,14051.853707,135113.97796,554840.0,0,0,0,0,1
21417,46,3,2,4,2,1,1,3,1,3,1,1,3,0,0,864640.0,328340,121000.0,1,0,188000,0,0,299000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,10,0,0,1,0,0,3,149165.83166,4,14051.853707,135113.97796,565640.0,0,0,0,0,1
21418,46,3,2,4,2,1,1,3,1,3,1,1,3,0,0,888840.0,352440,123500.0,1,0,188000,0,0,298000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,10,0,0,1,0,0,3,149165.83166,4,14051.853707,135113.97796,590840.0,0,0,0,0,1
21419,46,3,2,4,2,1,1,3,1,3,1,1,3,0,0,846640.0,311340,70500.0,1,0,188000,0,0,298000,0,0,0,0.0,0.0,0,0.0,0,0,0,0,10,0,0,1,0,0,3,149165.83166,4,14051.853707,135113.97796,548640.0,0,0,0,0,1
21420,71,5,4,3,0,2,3,4,1,5,1,4,1,0,0,7240.0,2640,0.0,0,0,0,0,0,5400,0,0,0,500.0,0.0,0,0.0,0,0,0,0,8,0,1,0,0,0,1,22699.148297,1,23780.06012,0.0,1840.0,0,0,0,0,0
21421,71,5,4,3,0,2,3,4,1,5,1,4,1,0,0,7240.0,2640,0.0,0,0,0,0,0,5400,0,0,0,500.0,0.0,0,0.0,0,0,0,0,8,0,1,0,0,0,1,22699.148297,1,22699.148297,0.0,1840.0,0,0,0,0,0
21422,71,5,4,3,0,2,3,4,1,5,1,4,1,0,0,7240.0,2640,0.0,0,0,0,0,0,5400,0,0,0,500.0,0.0,0,0.0,0,0,0,0,8,0,1,0,0,0,1,21618.236473,1,22699.148297,0.0,1840.0,0,0,0,0,0
21423,71,5,4,3,0,2,3,4,1,5,1,4,1,0,0,7240.0,2640,0.0,0,0,0,0,0,5400,0,0,0,500.0,0.0,0,0.0,0,0,0,0,8,0,1,0,0,0,1,22699.148297,1,22699.148297,0.0,1840.0,0,0,0,0,0
21424,71,5,4,3,0,2,3,4,1,5,1,4,1,0,0,7240.0,2640,0.0,0,0,0,0,0,5400,0,0,0,500.0,0.0,0,0.0,0,0,0,0,8,0,1,0,0,0,1,21618.236473,1,21618.236473,0.0,1840.0,0,0,0,0,0
